slope_mean,slope_theory,CI_low,CI_high,test_result
0.6023380795028777,0.12,0.5033883305923768,0.7012878284133786,False
0.1013671807636626,0.12,0.08322715071580786,0.11950721081151736,False
0.04501597955806805,0.12,0.03726157845615721,0.05277038065997888,True
0.04436604235523059,0.12,0.036775962647707695,0.05195612206275348,False
0.021091675081177527,0.12,0.017206764822841555,0.0249765853395135,True
